Unique_ID,FiscalYear,Institution,AmountPaid,Program_Name,Program_Type,Title,Main_Discipline,Area_of_Research
525336.0,2020,University of Saskatchewan,25000.0,Canada Research Chairs - CIHR Funded - Tier 2,Award Program,Synchrotron Bone Imaging,Biomedical,Imaging
933471.0,2020,Université Laval,25000.0,Canada Research Chairs - CIHR Funded - Tier 2,Award Program,Cognitive Neuroplasticity,Clinical,Nervous system
166867.0,2020,University of Toronto,25000.0,Canada Research Chairs - CIHR Funded - Tier 2,Award Program,Traumatic Brain InjuryCognitive Rehabilitation Neuroscience,Clinical,Neurosciences-neurological disorders
406677.0,2020,University of British Columbia,217313.0,Foundation Grant,Grant Program,"Dissecting synaptic mechanisms in sensory processing, motivation, and development.",Biomedical,Genetics
586161.0,2020,University of British Columbia,25000.0,Canada Research Chairs - CIHR Funded - Tier 2,Award Program,Human Nutrition and Vitamin Metabolism,Biomedical,Health research
568140.0,2020,University of Ottawa,25000.0,Canada Research Chairs - CIHR Funded - Tier 2,Award Program,Molecular Virology and Intrinsic Immunity,Biomedical,Virology
738992.0,2020,University of Toronto,75000.0,Canada Research Chairs - CIHR Funded - Tier 2,Award Program,Spatial Genome Organization,Health systems/services,Genetics
416861.0,2020,McMaster University,25000.0,Canada Research Chairs - CIHR Funded - Tier 2,Award Program,Genetics of Obesity,Biomedical,Genetics
361243.0,2020,University of Guelph,25000.0,Canada Research Chairs - CIHR Funded - Tier 2,Award Program,"Lipids, Metabolism and Human Health",Biomedical,Health research
646931.0,2020,Université de Montréal,224014.0,Foundation Grant,Grant Program,Thymus biology and the molecular definition of the immune self,Biomedical,Immunology-transplantation
922559.0,2020,Montreal Heart Institute,706732.0,Foundation Grant,Grant Program,Molecular determinants of atrial fibrillation susceptibility and progression.,Biomedical,"Cardiovascular, respiratory and circulatory systems-cardiovascular and circulatory sciences"
659681.0,2020,University of Calgary,559238.0,Foundation Grant,Grant Program,Defining critical pathways for neuronal loss and dysfunction in Parkinsons disease and stroke,Biomedical,Neurosciences-neurological disorders
662120.0,2020,University of British Columbia,1150942.0,Foundation Grant,Grant Program,"Reducing HIV risk, increasing access to treatment and promoting resilience in Indigenous communities in Canada and globally",Social/Cultural/Environmental/Population Health,Epidemiology
237889.0,2020,St. Boniface General Hospital Research Centre,448423.0,Foundation Grant,Grant Program,Dietary Flaxseed as a Nutritional Intervention for Cardiovascular Disease,Clinical,Cardiovascular
451675.0,2020,University of Alberta,222408.0,Foundation Grant,Grant Program,Quantitative Magnetic Resonance Imaging of the Human Brain: Technical Innovation and Application to Neurological Disorders,Biomedical,Neurosciences-neurological disorders
866378.0,2020,University of Western Ontario,412271.0,Foundation Grant,Grant Program,Ultra-high field Magnetic Resonance Imaging of Brain Structure and Function in Multiple Sclerosis,Biomedical,Neurosciences-neurological disorders
28492.0,2020,Université Laval,189709.0,Foundation Grant,Grant Program,Canadian Program for Monitoring Overuse in Injury Care,Social/Cultural/Environmental/Population Health,Health research
875856.0,2020,University of Ottawa,511075.0,Foundation Grant,Grant Program,Molecular and Genetic basis of heart development and disease,Biomedical,Cardiovascular
974233.0,2020,University of Manitoba,217924.0,Foundation Grant,Grant Program,A Rapid Analytics Platform for Influenza Vaccine Evaluation and Translational Research,Social/Cultural/Environmental/Population Health,Immunology and infection-immunology and autoimmune diseases (including rheumatology)
428180.0,2020,Simon Fraser University,296974.0,Foundation Grant,Grant Program,Wearable technology to assist with hand and finger function,Biomedical,Health research
602284.0,2020,"BC Cancer, part of PHSA",349506.0,Foundation Grant,Grant Program,The biology and clinical significance of the tumour microenvironment in B cell lymphomas,Biomedical,Cancer
780115.0,2020,University of Alberta,403257.0,Foundation Grant,Grant Program,Integrated knowledge translation with parent stakeholders to optimize children's emergency care,Health systems/services,Health services research
788970.0,2020,Research Institute of the McGill University Health Centre,401181.0,Foundation Grant,Grant Program,Tuberculosis: From Genomics to Control,Biomedical,Genetics
527012.0,2020,Université Laval,255071.0,Foundation Grant,Grant Program,Insomnia: Research Innovations to Optimize Treatment Outcome in Primary Care,Clinical,"Medical research, hospital treatment, surgery"
537445.0,2020,Universite du Quebec a Montreal,109440.0,Foundation Grant,Grant Program,Uncovering Pathways to Recovery and Optimizing Treatment for Child and Adolescent Victims of Sexual Abuse,Social/Cultural/Environmental/Population Health,Mental health and behavioural conditions-psychology and psychiatry
77198.0,2020,Ottawa Hospital Research Institute,583208.0,Foundation Grant,Grant Program,Maximizing Safety and Efficiency in Managing Vascular Emergencies,Clinical,Cardiovascular
625918.0,2020,University of Victoria,153341.0,Foundation Grant,Grant Program,Promoting Reflexive Family Physical Activity: A test of Habit and Identity Formation,Social/Cultural/Environmental/Population Health,Psychosocial/health behavioural res.
388171.0,2020,University of Alberta,343601.0,Foundation Grant,Grant Program,The pancreatic islet in human health and diabetes,Biomedical,Immunology-transplantation
981486.0,2020,Princess Margaret Cancer Centre,811955.0,Foundation Grant,Grant Program,Immune Regulation during Chronic Disease,Biomedical,Immunology-transplantation
110226.0,2020,McGill University,346837.0,Foundation Grant,Grant Program,Genetic analysis of susceptibility to infections and to inflammation,Biomedical,Immunology and infection-immunology and autoimmune diseases (including rheumatology)
918779.0,2020,University of British Columbia,313839.0,Foundation Grant,Grant Program,Materials and Mechanisms for Understanding and Controlling Hemorrhage,Biomedical,Other medical research
849295.0,2020,University Health Network,545644.0,Foundation Grant,Grant Program,New biomarkers and interventions for life-threatening infections: malaria as a model,Biomedical,Infectious and parasitic
816945.0,2020,University of Calgary,332154.0,Foundation Grant,Grant Program,Informing health care policy makers on health care financing and sustainability,Health systems/services,Health
319505.0,2020,University of British Columbia,403669.0,Foundation Grant,Grant Program,Chromosome instability and synthetic lethality in yeast and cancer,Biomedical,Genetics
414647.0,2020,University of British Columbia,367531.0,Foundation Grant,Grant Program,Improving Access to Medicines in Canada and Abroad,Health systems/services,Other medical research
77537.0,2020,Universite de Sherbrooke,332024.0,Foundation Grant,Grant Program,Role des recepteurs couples aux proteines G dans la physiopathologie de la douleur,Biomedical,Genetics
600194.0,2020,Ottawa Hospital Research Institute,778249.0,Foundation Grant,Grant Program,Molecular regulation of muscle stem cell function in regenerative myogenesis,Biomedical,"Molecular, cellular and systems biology-cell signaling"
514394.0,2020,McMaster University,1109442.0,Foundation Grant,Grant Program,Advancing the Care of Patients with Musculoskeletal Injuries Worldwide through Multi-National Research Initiatives,Clinical,Health research
899786.0,2020,University of Toronto,564250.0,Foundation Grant,Grant Program,Cell lineage and neural development,Biomedical,Cell biology
75786.0,2020,Centre hospitalier universitaire Sainte-Justine,230730.0,Foundation Grant,Grant Program,"Bridging the Gap in Paediatric Traumatic Brain Injury: Environmental, biological and clinical markers associated with preschool concussion and TBI",Clinical,Neurosciences-neurological disorders
713856.0,2020,Sinai Health System,694454.0,Foundation Grant,Grant Program,Characterizing molecular determinants of autoimmune disease,Biomedical,Immunology and infection-immunology and autoimmune diseases (including rheumatology)
35274.0,2020,University of British Columbia,241044.0,Foundation Grant,Grant Program,Evolutionary approaches to treat and evade antibiotic resistant pathogenic bacteria,Biomedical,Epidemiology
627332.0,2020,Hospital for Sick Children,610917.0,Foundation Grant,Grant Program,Effective Knowledge Translation Strategies for Enhancing Impact and Improving Outcomes in Infant Pain,Clinical,Other medical research
613941.0,2020,University of British Columbia,238895.0,Foundation Grant,Grant Program,Towards new therapeutics through manipulation of glyco-enzymes,Biomedical,Molecular biology
53008.0,2020,McMaster University,1204073.0,Foundation Grant,Grant Program,Towards a better understanding of Influenza Vaccination: Lessons from the Hutterite Community,Clinical,Epidemiology
17092.0,2020,University of Victoria,217231.0,Foundation Grant,Grant Program,Targeting microglia-synapse interactions to rescue from brain circuits elimination and cognitive dysfunction,Biomedical,Neurosciences-neurological disorders
679121.0,2020,Centre for Addiction and Mental Health,217924.0,Foundation Grant,Grant Program,Using Neuroimaging in Schizophrenia to Predict Outcome and Enhance Treatment Reponse,Clinical,Mental health
138962.0,2020,Queen's University,551524.0,Foundation Grant,Grant Program,Discovery and engineering of ice-binding proteins for health applications.,Biomedical,Health research
327784.0,2020,University of Manitoba,151886.0,Foundation Grant,Grant Program,Beyond Structured Administrative Data (BEST DATA),Social/Cultural/Environmental/Population Health,Health services research
168045.0,2020,Ottawa Hospital Research Institute,591621.0,Foundation Grant,Grant Program,Investigating Virus-Host Interactions to Design Viral Anti Cancer Therapeutics,Biomedical,Viral
366733.0,2020,Centre de recherche de l'Hopital Maisonneuve-Rosemont,313452.0,Foundation Grant,Grant Program,Neurovascular and neuroimmune interplay in retinal vasculopathies,Biomedical,Immunology and infection-immunology and autoimmune diseases (including rheumatology)
545241.0,2020,"BC Cancer, part of PHSA",452748.0,Foundation Grant,Grant Program,Targeting the dynamics and genomics of clonal evolution in cancer patients,Biomedical,Cancer
172996.0,2020,University Health Network,293445.0,Foundation Grant,Grant Program,Epigenetic Approaches to Enhance Cancer Immunotherapy and to Target Cancer Initiating Cells,Biomedical,Cancer-cancer progression and metastasis
58790.0,2020,Université de Montréal,653786.0,Foundation Grant,Grant Program,"Assembly, trafficking and functional selectivity of G protein-coupled receptors; from molecular mechanisms to therapeutic discovery",Biomedical,"Molecular, cellular and systems biology-cell signaling"
402999.0,2020,St. Michael's Hospital,241759.0,Foundation Grant,Grant Program,Vaccination & screening for control sexually transmitted infections (STIs) and STI-related cancers,Health systems/services,Cancer
393374.0,2020,Institute for Clinical Evaluative Sciences-Toronto,302739.0,Foundation Grant,Grant Program,"Program of Research on Outcomes, Treatment, and Evaluation of Care in the Spectrum of HF (PROTECT HF)",Health systems/services,Health research
348794.0,2020,Sunnybrook Health Sciences Centre,587437.0,Foundation Grant,Grant Program,Development of next generation ultrasound imaging,Biomedical,Imaging
89878.0,2020,University of Toronto,654191.0,Foundation Grant,Grant Program,Developmental Pathways to Health and Disease: Fetal Programming and Protection,Biomedical,Genetics
